country,date,confirmed,recovered,deaths,first_date,population,density,median_age,urban_population,confirmed_change,deaths_change,recovered_change,days_since_first_100_cases
Australia,3/24/20,2044,119,8,3/10/20,25499884,3,38,0.86,362,1,0,14
Australia,4/9/20,6108,1472,51,3/10/20,25499884,3,38,0.86,98,1,392,30
Australia,2/11/20,15,2,0,3/10/20,25499884,3,38,0.86,0,0,0,-28
Australia,2/12/20,15,2,0,3/10/20,25499884,3,38,0.86,0,0,0,-27
Australia,3/23/20,1682,119,7,3/10/20,25499884,3,38,0.86,192,0,27,13
Australia,2/27/20,23,11,0,3/10/20,25499884,3,38,0.86,1,0,0,-12
Australia,2/29/20,25,11,0,3/10/20,25499884,3,38,0.86,2,0,0,-10
Australia,3/25/20,2364,119,8,3/10/20,25499884,3,38,0.86,320,0,0,15
Australia,1/28/20,5,0,0,3/10/20,25499884,3,38,0.86,0,0,0,-42
Australia,2/4/20,13,2,0,3/10/20,25499884,3,38,0.86,1,0,0,-35
Australia,4/13/20,6351,1806,61,3/10/20,25499884,3,38,0.86,36,1,0,34
Australia,4/14/20,6415,2186,62,3/10/20,25499884,3,38,0.86,64,1,380,35
Australia,2/24/20,22,11,0,3/10/20,25499884,3,38,0.86,0,0,0,-15
Australia,4/7/20,5895,1080,45,3/10/20,25499884,3,38,0.86,98,5,0,28
Australia,1/23/20,0,0,0,3/10/20,25499884,3,38,0.86,0,0,0,-47
Australia,3/16/20,377,23,4,3/10/20,25499884,3,38,0.86,80,0,0,6
Australia,3/19/20,681,26,6,3/10/20,25499884,3,38,0.86,113,0,3,9
Australia,1/27/20,5,0,0,3/10/20,25499884,3,38,0.86,1,0,0,-43
Australia,3/27/20,3143,194,13,3/10/20,25499884,3,38,0.86,333,0,22,17
Australia,2/3/20,12,2,0,3/10/20,25499884,3,38,0.86,0,0,0,-36
Australia,2/23/20,22,11,0,3/10/20,25499884,3,38,0.86,0,0,0,-16
Australia,3/9/20,91,21,4,3/10/20,25499884,3,38,0.86,15,0,0,-1
Australia,3/2/20,30,11,1,3/10/20,25499884,3,38,0.86,3,0,0,-8
Australia,2/21/20,19,11,0,3/10/20,25499884,3,38,0.86,4,0,1,-18
Australia,4/4/20,5550,701,30,3/10/20,25499884,3,38,0.86,220,2,52,25
Australia,3/11/20,128,21,4,3/10/20,25499884,3,38,0.86,21,0,0,1
Australia,3/31/20,4559,358,18,3/10/20,25499884,3,38,0.86,198,1,101,21
Australia,4/8/20,6010,1080,50,3/10/20,25499884,3,38,0.86,115,5,0,29
Australia,2/19/20,15,10,0,3/10/20,25499884,3,38,0.86,0,0,0,-20
Australia,2/25/20,22,11,0,3/10/20,25499884,3,38,0.86,0,0,0,-14
Australia,2/28/20,23,11,0,3/10/20,25499884,3,38,0.86,0,0,0,-11
Australia,3/21/20,1071,26,7,3/10/20,25499884,3,38,0.86,280,0,0,11
Australia,4/6/20,5797,1080,40,3/10/20,25499884,3,38,0.86,110,5,323,27
Australia,2/26/20,22,11,0,3/10/20,25499884,3,38,0.86,0,0,0,-13
Australia,3/5/20,55,21,2,3/10/20,25499884,3,38,0.86,3,0,10,-5
Australia,3/28/20,3640,244,14,3/10/20,25499884,3,38,0.86,497,1,50,18
Australia,1/26/20,4,0,0,3/10/20,25499884,3,38,0.86,0,0,0,-44
Australia,2/1/20,12,2,0,3/10/20,25499884,3,38,0.86,3,0,0,-38
Australia,2/22/20,22,11,0,3/10/20,25499884,3,38,0.86,3,0,0,-17
Australia,1/29/20,5,0,0,3/10/20,25499884,3,38,0.86,0,0,0,-41
Australia,3/3/20,39,11,1,3/10/20,25499884,3,38,0.86,9,0,0,-7
Australia,3/6/20,60,21,2,3/10/20,25499884,3,38,0.86,5,0,0,-4
Australia,3/13/20,200,23,4,3/10/20,25499884,3,38,0.86,72,0,2,3
Australia,3/14/20,250,23,4,3/10/20,25499884,3,38,0.86,50,0,0,4
Australia,2/9/20,15,2,0,3/10/20,25499884,3,38,0.86,0,0,0,-30
Australia,2/5/20,13,2,0,3/10/20,25499884,3,38,0.86,0,0,0,-34
Australia,4/3/20,5330,649,28,3/10/20,25499884,3,38,0.86,214,4,129,24
Australia,4/1/20,4862,422,20,3/10/20,25499884,3,38,0.86,303,2,64,22
Australia,2/15/20,15,8,0,3/10/20,25499884,3,38,0.86,0,0,0,-24
Liechtenstein,3/29/20,56,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,4/4/20,77,0,1,,38128,238,,0.15,2,1,0,
Liechtenstein,4/7/20,78,55,1,,38128,238,,0.15,1,0,0,
Liechtenstein,3/15/20,4,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,4/1/20,68,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/10/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/11/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/22/20,37,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,4/3/20,75,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,4/12/20,79,55,1,,38128,238,,0.15,0,0,0,
Liechtenstein,4/2/20,75,0,0,,38128,238,,0.15,7,0,0,
Liechtenstein,4/6/20,77,55,1,,38128,238,,0.15,0,0,55,
Liechtenstein,4/5/20,77,0,1,,38128,238,,0.15,0,0,0,
Liechtenstein,3/26/20,56,0,0,,38128,238,,0.15,5,0,0,
Liechtenstein,3/14/20,4,0,0,,38128,238,,0.15,3,0,0,
Liechtenstein,4/10/20,79,55,1,,38128,238,,0.15,1,0,0,
Liechtenstein,3/17/20,7,0,0,,38128,238,,0.15,3,0,0,
Liechtenstein,3/31/20,68,0,0,,38128,238,,0.15,6,0,0,
Liechtenstein,4/8/20,78,55,1,,38128,238,,0.15,0,0,0,
Liechtenstein,3/7/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/18/20,28,0,0,,38128,238,,0.15,21,0,0,
Liechtenstein,4/11/20,79,55,1,,38128,238,,0.15,0,0,0,
Liechtenstein,4/9/20,78,55,1,,38128,238,,0.15,0,0,0,
Liechtenstein,3/30/20,62,0,0,,38128,238,,0.15,6,0,0,
Liechtenstein,3/20/20,28,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/8/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/19/20,28,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/24/20,51,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/4/20,1,0,0,,38128,238,,0.15,1,0,0,
Liechtenstein,4/14/20,79,55,1,,38128,238,,0.15,0,0,0,
Liechtenstein,3/12/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/25/20,51,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/28/20,56,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/6/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/23/20,51,0,0,,38128,238,,0.15,14,0,0,
Liechtenstein,3/9/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/21/20,37,0,0,,38128,238,,0.15,9,0,0,
Liechtenstein,3/5/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/16/20,4,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/13/20,1,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,3/27/20,56,0,0,,38128,238,,0.15,0,0,0,
Liechtenstein,4/13/20,79,55,1,,38128,238,,0.15,0,0,0,
Lithuania,4/10/20,999,54,22,3/22/20,2722289,43,45,0.71,44,6,46,19
Lithuania,3/25/20,274,1,4,3/22/20,2722289,43,45,0.71,65,2,0,3
Lithuania,4/5/20,811,7,13,3/22/20,2722289,43,45,0.71,40,2,0,14
Lithuania,3/9/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-13
Lithuania,4/12/20,1053,97,23,3/22/20,2722289,43,45,0.71,27,0,43,21
Lithuania,3/5/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-17
Lithuania,4/9/20,955,8,16,3/22/20,2722289,43,45,0.71,43,1,0,18
Lithuania,4/3/20,696,7,9,3/22/20,2722289,43,45,0.71,47,0,0,12
Lithuania,3/7/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-15
Lithuania,3/3/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-19
Lithuania,3/6/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-16
Lithuania,3/14/20,8,0,0,3/22/20,2722289,43,45,0.71,2,0,0,-8
Lithuania,4/7/20,880,8,15,3/22/20,2722289,43,45,0.71,37,0,0,16
Lithuania,3/1/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-21
Lithuania,3/24/20,209,1,2,3/22/20,2722289,43,45,0.71,30,1,0,2
Lithuania,3/28/20,394,1,7,3/22/20,2722289,43,45,0.71,36,2,0,6
Lithuania,3/10/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-12
Lithuania,3/15/20,12,1,0,3/22/20,2722289,43,45,0.71,4,0,1,-7
Lithuania,2/28/20,1,0,0,3/22/20,2722289,43,45,0.71,1,0,0,-23
Lithuania,3/16/20,17,1,0,3/22/20,2722289,43,45,0.71,5,0,0,-6
Lithuania,3/21/20,83,1,1,3/22/20,2722289,43,45,0.71,34,1,0,-1
Lithuania,3/11/20,3,0,0,3/22/20,2722289,43,45,0.71,2,0,0,-11
Lithuania,3/12/20,3,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-10
Lithuania,3/19/20,36,1,0,3/22/20,2722289,43,45,0.71,9,0,0,-3
Lithuania,3/22/20,129,1,1,3/22/20,2722289,43,45,0.71,46,0,0,0
Lithuania,2/29/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-22
Lithuania,3/4/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-18
Lithuania,3/26/20,299,1,4,3/22/20,2722289,43,45,0.71,25,0,0,4
Lithuania,4/2/20,649,7,9,3/22/20,2722289,43,45,0.71,68,1,0,11
Lithuania,4/6/20,843,8,15,3/22/20,2722289,43,45,0.71,32,2,1,15
Lithuania,3/13/20,6,0,0,3/22/20,2722289,43,45,0.71,3,0,0,-9
Lithuania,4/14/20,1070,101,29,3/22/20,2722289,43,45,0.71,8,5,0,23
Lithuania,3/17/20,25,1,0,3/22/20,2722289,43,45,0.71,8,0,0,-5
Lithuania,3/31/20,537,7,8,3/22/20,2722289,43,45,0.71,46,1,0,9
Lithuania,4/1/20,581,7,8,3/22/20,2722289,43,45,0.71,44,0,0,10
Lithuania,3/2/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-20
Lithuania,3/23/20,179,1,1,3/22/20,2722289,43,45,0.71,50,0,0,1
Lithuania,3/29/20,460,1,7,3/22/20,2722289,43,45,0.71,66,0,0,7
Lithuania,3/27/20,358,1,5,3/22/20,2722289,43,45,0.71,59,1,0,5
Lithuania,4/8/20,912,8,15,3/22/20,2722289,43,45,0.71,32,0,0,17
Lithuania,3/8/20,1,0,0,3/22/20,2722289,43,45,0.71,0,0,0,-14
Lithuania,4/11/20,1026,54,23,3/22/20,2722289,43,45,0.71,27,1,0,20
Lithuania,4/4/20,771,7,11,3/22/20,2722289,43,45,0.71,75,2,0,13
Lithuania,3/30/20,491,7,7,3/22/20,2722289,43,45,0.71,31,0,6,8
Lithuania,4/13/20,1062,101,24,3/22/20,2722289,43,45,0.71,9,1,4,22
Lithuania,3/18/20,27,1,0,3/22/20,2722289,43,45,0.71,2,0,0,-4
Lithuania,3/20/20,49,1,0,3/22/20,2722289,43,45,0.71,13,0,0,-2
Czechia,3/20/20,833,4,0,3/13/20,10708981,139,43,0.74,139,0,1,7
Czechia,3/14/20,189,0,0,3/13/20,10708981,139,43,0.74,48,0,0,1
Czechia,3/23/20,1236,7,1,3/13/20,10708981,139,43,0.74,116,0,1,10
Czechia,3/11/20,91,0,0,3/13/20,10708981,139,43,0.74,50,0,0,-2
Czechia,3/15/20,253,0,0,3/13/20,10708981,139,43,0.74,64,0,0,2
Czechia,3/22/20,1120,6,1,3/13/20,10708981,139,43,0.74,125,1,0,9
Czechia,3/7/20,19,0,0,3/13/20,10708981,139,43,0.74,1,0,0,-6
Czechia,4/14/20,6111,642,161,3/13/20,10708981,139,43,0.74,52,18,123,32
Czechia,3/17/20,396,3,0,3/13/20,10708981,139,43,0.74,98,0,0,4
Czechia,3/25/20,1654,10,6,3/13/20,10708981,139,43,0.74,260,3,0,12
Czechia,4/4/20,4472,78,59,3/13/20,10708981,139,43,0.74,381,6,6,22
Czechia,4/8/20,5312,233,99,3/13/20,10708981,139,43,0.74,295,11,61,26
Czechia,4/9/20,5569,301,112,3/13/20,10708981,139,43,0.74,257,13,68,27
Czechia,3/31/20,3308,45,31,3/13/20,10708981,139,43,0.74,307,8,20,18
Czechia,3/1/20,3,0,0,3/13/20,10708981,139,43,0.74,3,0,0,-12
Czechia,4/12/20,5991,464,138,3/13/20,10708981,139,43,0.74,160,9,53,30
Czechia,3/2/20,3,0,0,3/13/20,10708981,139,43,0.74,0,0,0,-11
Czechia,3/24/20,1394,10,3,3/13/20,10708981,139,43,0.74,158,2,3,11
Czechia,3/26/20,1925,10,9,3/13/20,10708981,139,43,0.74,271,3,0,13
Czechia,4/1/20,3508,61,39,3/13/20,10708981,139,43,0.74,200,8,16,19
Czechia,3/4/20,8,0,0,3/13/20,10708981,139,43,0.74,3,0,0,-9
Czechia,4/5/20,4587,96,67,3/13/20,10708981,139,43,0.74,115,8,18,23
Czechia,3/16/20,298,3,0,3/13/20,10708981,139,43,0.74,45,0,3,3
Czechia,3/18/20,464,3,0,3/13/20,10708981,139,43,0.74,68,0,0,5
Czechia,4/6/20,4822,121,78,3/13/20,10708981,139,43,0.74,235,11,25,24
Czechia,4/10/20,5732,346,119,3/13/20,10708981,139,43,0.74,163,7,45,28
Czechia,3/6/20,18,0,0,3/13/20,10708981,139,43,0.74,6,0,0,-7
Czechia,3/12/20,94,0,0,3/13/20,10708981,139,43,0.74,3,0,0,-1
Czechia,3/29/20,2817,11,16,3/13/20,10708981,139,43,0.74,186,5,0,16
Czechia,4/2/20,3858,67,44,3/13/20,10708981,139,43,0.74,350,5,6,20
Czechia,4/13/20,6059,519,143,3/13/20,10708981,139,43,0.74,68,5,55,31
Czechia,3/5/20,12,0,0,3/13/20,10708981,139,43,0.74,4,0,0,-8
Czechia,3/19/20,694,3,0,3/13/20,10708981,139,43,0.74,230,0,0,6
Czechia,4/7/20,5017,172,88,3/13/20,10708981,139,43,0.74,195,10,51,25
Czechia,3/21/20,995,6,0,3/13/20,10708981,139,43,0.74,162,0,2,8
Czechia,3/10/20,41,0,0,3/13/20,10708981,139,43,0.74,10,0,0,-3
Czechia,3/30/20,3001,25,23,3/13/20,10708981,139,43,0.74,184,7,14,17
Czechia,3/3/20,5,0,0,3/13/20,10708981,139,43,0.74,2,0,0,-10
Czechia,3/27/20,2279,11,9,3/13/20,10708981,139,43,0.74,354,0,1,14
Czechia,3/28/20,2631,11,11,3/13/20,10708981,139,43,0.74,352,2,0,15
Czechia,4/3/20,4091,72,53,3/13/20,10708981,139,43,0.74,233,9,5,21
Czechia,3/13/20,141,0,0,3/13/20,10708981,139,43,0.74,47,0,0,0
Czechia,4/11/20,5831,411,129,3/13/20,10708981,139,43,0.74,99,10,65,29
Czechia,3/8/20,31,0,0,3/13/20,10708981,139,43,0.74,12,0,0,-5
Czechia,3/9/20,31,0,0,3/13/20,10708981,139,43,0.74,0,0,0,-4
Latvia,3/19/20,86,1,0,3/20/20,1886198,30,44,0.69,15,0,0,-1
Latvia,3/29/20,347,1,0,3/20/20,1886198,30,44,0.69,42,0,0,9
Latvia,3/31/20,398,1,0,3/20/20,1886198,30,44,0.69,22,0,0,11
Latvia,4/8/20,577,31,2,3/20/20,1886198,30,44,0.69,29,0,0,19
Latvia,3/18/20,71,1,0,3/20/20,1886198,30,44,0.69,22,0,0,-2
Latvia,3/20/20,111,1,0,3/20/20,1886198,30,44,0.69,25,0,0,0
Latvia,3/25/20,221,1,0,3/20/20,1886198,30,44,0.69,24,0,0,5
Latvia,4/9/20,589,31,3,3/20/20,1886198,30,44,0.69,12,1,0,20
Latvia,3/7/20,1,0,0,3/20/20,1886198,30,44,0.69,0,0,0,-13
Latvia,3/9/20,6,0,0,3/20/20,1886198,30,44,0.69,4,0,0,-11
Latvia,3/13/20,17,1,0,3/20/20,1886198,30,44,0.69,7,0,0,-7
Latvia,4/11/20,630,31,3,3/20/20,1886198,30,44,0.69,18,0,0,22
Latvia,4/3/20,493,31,1,3/20/20,1886198,30,44,0.69,35,1,0,14
Latvia,3/14/20,26,1,0,3/20/20,1886198,30,44,0.69,9,0,0,-6
Latvia,4/5/20,533,31,1,3/20/20,1886198,30,44,0.69,24,0,0,16
Latvia,3/23/20,180,1,0,3/20/20,1886198,30,44,0.69,41,0,0,3
Latvia,3/12/20,10,1,0,3/20/20,1886198,30,44,0.69,0,0,0,-8
Latvia,3/30/20,376,1,0,3/20/20,1886198,30,44,0.69,29,0,0,10
Latvia,4/13/20,655,31,5,3/20/20,1886198,30,44,0.69,4,0,0,24
Latvia,4/4/20,509,31,1,3/20/20,1886198,30,44,0.69,16,0,0,15
Latvia,4/10/20,612,31,3,3/20/20,1886198,30,44,0.69,23,0,0,21
Latvia,4/2/20,458,31,0,3/20/20,1886198,30,44,0.69,12,0,30,13
Latvia,3/3/20,1,0,0,3/20/20,1886198,30,44,0.69,0,0,0,-17
Latvia,3/4/20,1,0,0,3/20/20,1886198,30,44,0.69,0,0,0,-16
Latvia,3/21/20,124,1,0,3/20/20,1886198,30,44,0.69,13,0,0,1
Latvia,4/7/20,548,31,2,3/20/20,1886198,30,44,0.69,6,1,0,18
Latvia,3/17/20,49,1,0,3/20/20,1886198,30,44,0.69,15,0,0,-3
Latvia,3/2/20,1,0,0,3/20/20,1886198,30,44,0.69,1,0,0,-18
Latvia,3/8/20,2,0,0,3/20/20,1886198,30,44,0.69,1,0,0,-12
Latvia,3/15/20,30,1,0,3/20/20,1886198,30,44,0.69,4,0,0,-5
Latvia,3/16/20,34,1,0,3/20/20,1886198,30,44,0.69,4,0,0,-4
Latvia,4/14/20,657,31,5,3/20/20,1886198,30,44,0.69,2,0,0,25
Latvia,3/26/20,244,1,0,3/20/20,1886198,30,44,0.69,23,0,0,6
Latvia,3/11/20,10,1,0,3/20/20,1886198,30,44,0.69,2,0,0,-9
Latvia,3/22/20,139,1,0,3/20/20,1886198,30,44,0.69,15,0,0,2
Latvia,4/12/20,651,31,5,3/20/20,1886198,30,44,0.69,21,2,0,23
Latvia,3/10/20,8,1,0,3/20/20,1886198,30,44,0.69,2,0,1,-10
Latvia,3/24/20,197,1,0,3/20/20,1886198,30,44,0.69,17,0,0,4
Latvia,4/6/20,542,31,1,3/20/20,1886198,30,44,0.69,9,0,0,17
Latvia,3/27/20,280,1,0,3/20/20,1886198,30,44,0.69,36,0,0,7
Latvia,4/1/20,446,1,0,3/20/20,1886198,30,44,0.69,48,0,0,12
Latvia,3/5/20,1,0,0,3/20/20,1886198,30,44,0.69,0,0,0,-15
Latvia,3/28/20,305,1,0,3/20/20,1886198,30,44,0.69,25,0,0,8
Latvia,3/6/20,1,0,0,3/20/20,1886198,30,44,0.69,0,0,0,-14
Senegal,4/14/20,299,183,2,3/26/20,16743927,87,19,0.49,8,0,5,19
Senegal,3/11/20,4,1,0,3/26/20,16743927,87,19,0.49,0,0,0,-15
Senegal,3/27/20,119,11,0,3/26/20,16743927,87,19,0.49,14,0,2,1
Senegal,3/20/20,38,2,0,3/26/20,16743927,87,19,0.49,7,0,0,-6
Senegal,4/7/20,237,105,2,3/26/20,16743927,87,19,0.49,11,0,13,12
Senegal,4/8/20,244,113,2,3/26/20,16743927,87,19,0.49,7,0,8,13
Senegal,3/3/20,2,0,0,3/26/20,16743927,87,19,0.49,1,0,0,-23
Senegal,3/25/20,99,9,0,3/26/20,16743927,87,19,0.49,13,0,1,-1
Senegal,4/6/20,226,92,2,3/26/20,16743927,87,19,0.49,4,0,10,11
Senegal,4/12/20,280,171,2,3/26/20,16743927,87,19,0.49,2,0,19,17
Senegal,3/18/20,31,2,0,3/26/20,16743927,87,19,0.49,5,0,0,-8
Senegal,4/10/20,265,137,2,3/26/20,16743927,87,19,0.49,15,0,14,15
Senegal,4/11/20,278,152,2,3/26/20,16743927,87,19,0.49,13,0,15,16
Senegal,3/2/20,1,0,0,3/26/20,16743927,87,19,0.49,1,0,0,-24
Senegal,3/4/20,4,0,0,3/26/20,16743927,87,19,0.49,2,0,0,-22
Senegal,3/26/20,105,9,0,3/26/20,16743927,87,19,0.49,6,0,0,0
Senegal,4/9/20,250,123,2,3/26/20,16743927,87,19,0.49,6,0,10,14
Senegal,3/9/20,4,1,0,3/26/20,16743927,87,19,0.49,0,0,0,-17
Senegal,3/24/20,86,8,0,3/26/20,16743927,87,19,0.49,7,0,0,-2
Senegal,4/5/20,222,82,2,3/26/20,16743927,87,19,0.49,3,0,10,10
Senegal,3/30/20,162,27,0,3/26/20,16743927,87,19,0.49,20,0,0,4
Senegal,3/8/20,4,1,0,3/26/20,16743927,87,19,0.49,0,0,1,-18
Senegal,3/29/20,142,27,0,3/26/20,16743927,87,19,0.49,12,0,9,3
Senegal,4/1/20,190,45,1,3/26/20,16743927,87,19,0.49,15,1,5,6
Senegal,3/6/20,4,0,0,3/26/20,16743927,87,19,0.49,0,0,0,-20
Senegal,3/17/20,26,2,0,3/26/20,16743927,87,19,0.49,2,0,0,-9
Senegal,3/19/20,31,2,0,3/26/20,16743927,87,19,0.49,0,0,0,-7
Senegal,3/22/20,67,5,0,3/26/20,16743927,87,19,0.49,20,0,0,-4
Senegal,3/28/20,130,18,0,3/26/20,16743927,87,19,0.49,11,0,7,2
Senegal,3/10/20,4,1,0,3/26/20,16743927,87,19,0.49,0,0,0,-16
Senegal,3/31/20,175,40,0,3/26/20,16743927,87,19,0.49,13,0,13,5
Senegal,3/7/20,4,0,0,3/26/20,16743927,87,19,0.49,0,0,0,-19
Senegal,4/13/20,291,178,2,3/26/20,16743927,87,19,0.49,11,0,7,18
Senegal,3/5/20,4,0,0,3/26/20,16743927,87,19,0.49,0,0,0,-21
Senegal,3/14/20,10,1,0,3/26/20,16743927,87,19,0.49,0,0,0,-12
Senegal,3/23/20,79,8,0,3/26/20,16743927,87,19,0.49,12,0,3,-3
Senegal,3/12/20,4,1,0,3/26/20,16743927,87,19,0.49,0,0,0,-14
Senegal,4/3/20,207,66,1,3/26/20,16743927,87,19,0.49,12,0,11,8
Senegal,4/4/20,219,72,2,3/26/20,16743927,87,19,0.49,12,1,6,9
Senegal,3/21/20,47,5,0,3/26/20,16743927,87,19,0.49,9,0,3,-5
Senegal,4/2/20,195,55,1,3/26/20,16743927,87,19,0.49,5,0,10,7
Senegal,3/13/20,10,1,0,3/26/20,16743927,87,19,0.49,6,0,0,-13
Senegal,3/15/20,24,1,0,3/26/20,16743927,87,19,0.49,14,0,0,-11
Senegal,3/16/20,24,2,0,3/26/20,16743927,87,19,0.49,0,0,1,-10
Belgium,4/9/20,24983,5164,2523,3/6/20,11589623,383,42,0.98,1580,283,483,34
Belgium,3/31/20,12775,1696,705,3/6/20,11589623,383,42,0.98,876,192,169,25
Belgium,2/28/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,0,-7
Belgium,3/26/20,6235,675,220,3/6/20,11589623,383,42,0.98,1298,42,128,20
Belgium,2/5/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-30
Belgium,4/7/20,22194,4157,2035,3/6/20,11589623,383,42,0.98,1380,403,171,32
Belgium,2/7/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-28
Belgium,2/9/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-26
Belgium,2/19/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,0,-16
Belgium,3/30/20,11899,1527,513,3/6/20,11589623,383,42,0.98,1063,82,168,24
Belgium,2/6/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-29
Belgium,3/3/20,13,1,0,3/6/20,11589623,383,42,0.98,5,0,0,-3
Belgium,3/15/20,886,1,4,3/6/20,11589623,383,42,0.98,197,0,0,9
Belgium,2/8/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-27
Belgium,2/10/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-25
Belgium,3/8/20,200,1,0,3/6/20,11589623,383,42,0.98,31,0,0,2
Belgium,3/18/20,1486,31,14,3/6/20,11589623,383,42,0.98,243,4,30,12
Belgium,3/23/20,3743,401,88,3/6/20,11589623,383,42,0.98,342,13,138,17
Belgium,4/3/20,16770,2872,1143,3/6/20,11589623,383,42,0.98,1422,132,377,28
Belgium,2/14/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-21
Belgium,3/5/20,50,1,0,3/6/20,11589623,383,42,0.98,27,0,0,-1
Belgium,2/23/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,0,-12
Belgium,3/13/20,559,1,3,3/6/20,11589623,383,42,0.98,245,0,0,7
Belgium,2/25/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,0,-10
Belgium,3/9/20,239,1,0,3/6/20,11589623,383,42,0.98,39,0,0,3
Belgium,3/11/20,314,1,3,3/6/20,11589623,383,42,0.98,47,3,0,5
Belgium,2/22/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,0,-13
Belgium,3/16/20,1058,1,5,3/6/20,11589623,383,42,0.98,172,1,0,10
Belgium,2/12/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-23
Belgium,2/24/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,0,-11
Belgium,3/25/20,4937,547,178,3/6/20,11589623,383,42,0.98,668,56,86,19
Belgium,3/19/20,1795,31,21,3/6/20,11589623,383,42,0.98,309,7,0,13
Belgium,3/20/20,2257,31,37,3/6/20,11589623,383,42,0.98,462,16,0,14
Belgium,3/24/20,4269,461,122,3/6/20,11589623,383,42,0.98,526,34,60,18
Belgium,3/28/20,9134,1063,353,3/6/20,11589623,383,42,0.98,1850,64,205,22
Belgium,4/4/20,18431,3247,1283,3/6/20,11589623,383,42,0.98,1661,140,375,29
Belgium,3/4/20,23,1,0,3/6/20,11589623,383,42,0.98,10,0,0,-2
Belgium,2/17/20,1,1,0,3/6/20,11589623,383,42,0.98,0,0,1,-18
Belgium,4/11/20,28018,5986,3346,3/6/20,11589623,383,42,0.98,1351,327,418,36
Belgium,3/6/20,109,1,0,3/6/20,11589623,383,42,0.98,59,0,0,0
Belgium,3/21/20,2815,263,67,3/6/20,11589623,383,42,0.98,558,30,232,15
Belgium,2/16/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-19
Belgium,4/2/20,15348,2495,1011,3/6/20,11589623,383,42,0.98,1384,183,363,27
Belgium,3/22/20,3401,263,75,3/6/20,11589623,383,42,0.98,586,8,0,16
Belgium,4/8/20,23403,4681,2240,3/6/20,11589623,383,42,0.98,1209,205,524,33
Belgium,3/29/20,10836,1359,431,3/6/20,11589623,383,42,0.98,1702,78,296,23
Belgium,4/14/20,31119,6868,4157,3/6/20,11589623,383,42,0.98,530,254,161,39
Belgium,2/15/20,1,0,0,3/6/20,11589623,383,42,0.98,0,0,0,-20
Belgium,3/12/20,314,1,3,3/6/20,11589623,383,42,0.98,0,0,0,6
Belgium,2/4/20,1,0,0,3/6/20,11589623,383,42,0.98,1,0,0,-31
Belgium,3/1/20,2,1,0,3/6/20,11589623,383,42,0.98,1,0,0,-5
Belgium,3/17/20,1243,1,10,3/6/20,11589623,383,42,0.98,185,5,0,11
